Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,shot_id_number
27789,144.0,125.0,3.0,1.0,1.0,59.0,39.0,0.0,4,4,0,27790
27790,125.0,125.0,11.0,2.0,1.0,44.0,37.0,1.0,4,4,0,27791
27791,159.0,79.0,9.0,2.0,1.0,55.0,37.0,0.0,5,4,0,27792
27792,0.0,160.0,11.0,3.0,1.0,1.0,40.0,1.0,4,4,0,27793
27793,-136.0,115.0,7.0,3.0,1.0,32.0,37.0,1.0,1,4,0,27794
27794,-148.0,105.0,5.0,3.0,1.0,33.0,38.0,,2,-1,0,27795
27795,0.0,0.0,5.0,3.0,1.0,13.0,20.0,1.0,0,0,4,27796
27796,135.0,161.0,4.0,3.0,0.0,7.0,41.0,0.0,4,4,0,27797
27797,-189.0,74.0,3.0,3.0,1.0,34.0,41.0,1.0,2,4,-1,27798
27798,149.0,150.0,4.883233224643899,3.0,1.0,40.0,41.0,1.0,4,4,0,27799
27799,143.0,143.0,2.0,3.0,1.0,14.0,40.0,0.0,4,4,0,27800
27800,115.0,179.0,4.883233224643899,3.0,1.0,38.0,41.0,0.0,4,-1,0,27801
27801,-48.0,45.0,0.0,3.0,1.0,28.0,26.0,0.0,0,1,4,27802
27802,0.0,0.0,0.0,3.0,1.0,1.0,20.0,1.0,0,0,4,27803
27803,107.0,146.0,8.0,4.0,1.0,30.0,38.0,1.0,4,4,0,27804
27804,133.0,141.0,7.0,4.0,1.0,23.0,39.0,,4,4,0,27805
27805,0.0,0.0,4.0,4.0,1.0,53.0,20.0,0.0,0,0,4,27806
27806,0.0,0.0,3.0,4.0,1.0,13.0,20.0,1.0,0,-1,4,27807
27807,72.0,206.0,2.0,4.0,1.0,49.0,41.0,0.0,4,4,0,27808
27808,-128.0,141.0,1.0,4.0,1.0,28.0,39.0,0.0,1,4,0,27809
27809,0.0,0.0,11.0,1.0,0.0,22.0,20.0,,0,0,4,27810
27810,10.0,59.0,7.0,1.0,1.0,52.0,25.0,,0,1,4,27811
27811,-171.0,189.0,2.0,1.0,1.0,44.0,45.0,0.0,1,5,1,27812
27812,64.0,35.0,1.0,1.0,1.0,25.0,27.0,0.0,0,1,4,27813
27813,161.0,294.0,4.883233224643899,1.0,1.0,0.0,53.0,0.0,4,5,1,27814
27814,71.0,15.0,6.0,2.0,1.0,17.0,27.0,,0,-1,4,27815
27815,-2.0,46.0,6.0,2.0,1.0,13.0,24.0,1.0,0,1,4,27816
27816,29.0,48.0,5.0,2.0,1.0,36.0,25.0,0.0,0,1,4,27817
27817,177.0,74.0,0.0,2.0,1.0,35.0,46.0,0.0,4,5,1,27818
27818,0.0,0.0,9.0,3.0,1.0,39.0,20.0,1.0,0,0,4,27819
27819,143.0,12.0,10.0,4.0,1.0,51.0,34.0,,-1,4,2,27820
27820,92.0,72.0,9.0,4.0,1.0,17.0,31.0,0.0,5,4,2,27821
27821,0.0,0.0,7.0,4.0,1.0,32.0,20.0,1.0,-1,0,4,27822
27822,-179.0,95.0,6.0,4.0,1.0,36.0,40.0,,2,4,-1,27823
27823,71.0,202.0,5.0,4.0,1.0,32.0,41.0,0.0,4,4,0,27824
27824,209.0,38.0,4.0,4.0,1.0,3.0,41.0,,5,4,0,27825
27825,107.0,168.0,1.0,4.0,0.0,21.0,39.0,0.0,4,4,0,27826
27826,-79.0,58.0,0.0,4.0,1.0,47.0,29.0,0.0,2,1,2,27827
27827,0.0,74.0,11.0,1.0,1.0,49.0,35.0,1.0,0,0,4,27828
27828,0.0,0.0,10.0,1.0,1.0,32.0,20.0,1.0,0,0,4,27829
27829,-159.0,10.0,8.0,3.0,1.0,46.0,35.0,,2,4,-1,27830
27830,23.0,71.0,4.0,1.0,1.0,40.0,27.0,1.0,0,1,4,27831
27831,94.0,179.0,0.0,2.0,1.0,0.0,40.0,0.0,4,4,0,27832
27832,79.0,158.0,0.0,2.0,1.0,0.0,37.0,0.0,4,4,0,27833
27833,-29.0,66.0,9.0,3.0,1.0,28.329381850668316,27.0,0.0,0,1,4,27834
27834,-6.0,71.0,5.0,3.0,1.0,3.0,27.0,1.0,0,1,4,27835
27835,-11.0,35.0,0.0,3.0,1.0,36.0,23.0,1.0,0,0,4,27836
27836,77.0,114.0,5.0,4.0,1.0,56.0,33.0,0.0,5,1,2,27837
27837,123.0,232.0,0.0,4.0,1.0,25.0,35.0,0.0,4,-1,1,27838
27838,0.0,0.0,0.0,4.0,1.0,0.0,20.0,1.0,0,0,4,27839
27839,0.0,0.0,0.0,3.0,1.0,11.0,20.0,1.0,0,0,-1,27840
27840,100.0,143.0,0.0,5.0,1.0,0.0,37.0,1.0,4,4,-1,27841
27841,-92.0,160.0,9.0,1.0,1.0,8.0,38.0,0.0,1,4,0,27842
27842,235.0,59.0,5.0,3.0,1.0,6.0,44.0,0.0,5,6,1,27843
27843,-90.0,143.0,0.0,1.0,1.0,52.0,36.0,1.0,1,4,0,27844
27844,11.0,82.0,0.0,1.0,1.0,1.0,28.0,1.0,0,1,2,27845
27845,153.0,2.0,11.0,2.0,1.0,1.0,35.0,1.0,5,4,2,27846
27846,0.0,0.0,9.0,2.0,1.0,54.0,20.0,1.0,0,0,4,27847
27847,18.0,86.0,4.0,2.0,0.0,25.0,28.0,0.0,0,1,2,27848
27848,-136.0,212.0,11.0,3.0,1.0,43.0,45.0,0.0,1,5,1,27849
27849,0.0,0.0,7.0,3.0,1.0,28.329381850668316,20.0,1.0,0,0,4,27850
27850,159.0,196.0,0.0,3.0,1.0,42.0,45.0,1.0,4,5,1,27851
27851,156.0,232.0,0.0,3.0,1.0,3.0,47.0,0.0,4,5,-1,27852
27852,209.0,151.0,0.0,3.0,1.0,0.0,45.0,,4,5,1,27853
27853,0.0,0.0,10.0,4.0,1.0,54.0,35.0,1.0,0,0,4,27854
27854,153.0,215.0,10.0,4.0,1.0,17.0,46.0,,4,5,1,27855
27855,-95.0,146.0,9.0,4.0,1.0,35.0,37.0,,1,4,0,27856
27856,-182.0,206.0,7.0,4.0,1.0,17.0,47.0,1.0,1,5,1,27857
27857,186.0,181.0,6.0,4.0,1.0,19.0,45.0,0.0,4,5,1,27858
27858,29.0,192.0,11.0,1.0,1.0,41.0,39.0,0.0,0,4,0,27859
27859,-8.0,54.0,11.0,1.0,1.0,13.0,25.0,1.0,0,1,4,27860
27860,102.0,74.0,3.0,1.0,1.0,28.0,30.0,1.0,5,4,2,27861
27861,151.0,238.0,0.0,1.0,1.0,1.0,48.0,1.0,4,5,1,27862
27862,0.0,0.0,9.0,2.0,1.0,40.0,20.0,1.0,0,0,4,27863
27863,-48.0,38.0,8.0,2.0,1.0,41.0,35.0,0.0,0,1,4,27864
27864,149.0,127.0,4.0,3.0,1.0,26.0,39.0,,4,4,0,27865
27865,-85.0,127.0,3.0,2.0,1.0,24.0,35.0,0.0,2,4,2,27866
27866,0.0,0.0,2.0,2.0,1.0,52.0,20.0,0.0,0,0,4,27867
27867,117.0,160.0,1.0,2.0,1.0,10.0,39.0,,4,4,0,27868
27868,0.0,74.0,11.0,3.0,1.0,28.0,20.0,1.0,0,0,-1,27869
27869,0.0,145.0,10.0,3.0,1.0,15.0,40.0,0.0,1,4,0,27870
27870,-138.0,122.0,9.0,3.0,1.0,13.0,38.0,1.0,1,4,0,27871
27871,-174.0,84.0,8.0,3.0,1.0,0.0,39.0,1.0,2,4,0,27872
27872,0.0,145.0,4.883233224643899,3.0,1.0,21.0,36.0,,4,4,0,27873
27873,0.0,270.0,6.0,3.0,1.0,8.0,47.0,1.0,0,5,1,27874
27874,80.0,238.0,4.0,3.0,1.0,45.0,45.0,0.0,4,5,1,27875
27875,179.0,100.0,2.0,3.0,1.0,50.0,40.0,0.0,5,4,0,27876
27876,0.0,0.0,1.0,3.0,0.0,47.0,20.0,1.0,0,0,4,27877
27877,205.0,0.0,9.0,4.0,1.0,25.0,40.0,0.0,5,4,0,27878
27878,0.0,0.0,6.0,4.0,1.0,54.0,20.0,1.0,0,0,4,27879
27879,0.0,0.0,5.0,4.0,1.0,17.0,20.0,0.0,0,0,4,27880
27880,-232.0,104.0,5.0,4.0,1.0,11.0,45.0,0.0,1,5,1,27881
27881,0.0,0.0,6.0,4.0,1.0,56.0,20.0,0.0,0,0,4,27882
27882,-56.0,202.0,2.0,4.0,1.0,24.0,40.0,,0,4,0,27883
27883,-230.0,12.0,1.0,4.0,1.0,47.0,43.0,1.0,2,2,1,27884
27884,0.0,0.0,0.0,4.0,1.0,29.0,20.0,,0,0,4,27885
27885,108.0,132.0,0.0,4.0,0.0,28.329381850668316,37.0,0.0,4,4,0,27886
27886,0.0,0.0,4.0,5.0,1.0,43.0,20.0,,0,0,4,27887
27887,62.0,156.0,3.0,5.0,1.0,52.0,35.0,1.0,4,4,0,27888
27888,107.0,115.0,2.0,5.0,1.0,1.0,35.0,0.0,5,4,2,27889
27889,0.0,0.0,1.0,5.0,1.0,32.0,20.0,,0,0,4,27890
27890,141.0,219.0,0.0,5.0,1.0,54.0,46.0,1.0,4,5,1,27891
27891,-176.0,222.0,0.0,5.0,1.0,33.0,48.0,1.0,1,5,1,27892
27892,-200.0,194.0,0.0,5.0,1.0,25.0,47.0,0.0,1,5,1,27893
27893,163.0,46.0,10.0,1.0,1.0,7.0,36.0,1.0,5,4,0,27894
27894,189.0,210.0,5.0,1.0,1.0,50.0,48.0,0.0,4,5,1,27895
27895,21.0,84.0,3.0,1.0,1.0,58.0,28.0,1.0,0,1,2,27896
27896,140.0,145.0,2.0,3.0,1.0,0.0,40.0,0.0,4,4,0,27897
27897,-71.0,33.0,4.883233224643899,2.0,1.0,25.0,27.0,1.0,0,1,4,27898
27898,-177.0,171.0,9.0,2.0,1.0,23.0,44.0,,1,5,-1,27899
27899,-172.0,176.0,7.0,2.0,1.0,28.0,44.0,1.0,1,5,1,27900
27900,169.0,253.0,4.883233224643899,2.0,1.0,21.0,50.0,1.0,4,5,1,27901
27901,166.0,74.0,5.0,2.0,1.0,13.0,37.0,0.0,5,4,0,27902
27902,228.0,130.0,4.0,2.0,1.0,49.0,46.0,0.0,4,5,1,27903
27903,140.0,160.0,2.0,2.0,1.0,14.0,41.0,1.0,4,4,0,27904
27904,184.0,87.0,0.0,2.0,1.0,58.0,40.0,0.0,5,4,0,27905
27905,190.0,184.0,0.0,2.0,1.0,24.0,46.0,1.0,4,5,1,27906
27906,148.0,210.0,7.0,3.0,1.0,46.0,45.0,0.0,4,-1,1,27907
27907,-233.0,13.0,4.0,3.0,1.0,31.0,43.0,0.0,2,2,1,27908
27908,-26.0,105.0,9.0,4.0,1.0,54.0,30.0,0.0,0,1,2,27909
27909,-171.0,45.0,11.0,1.0,1.0,29.0,37.0,0.0,2,4,0,27910
27910,-164.0,104.0,10.0,1.0,1.0,32.0,39.0,0.0,2,4,0,27911
27911,0.0,0.0,9.0,1.0,1.0,36.0,20.0,1.0,0,0,4,27912
27912,3.0,100.0,7.0,1.0,1.0,50.0,30.0,1.0,0,1,2,27913
27913,138.0,114.0,7.0,1.0,1.0,20.0,37.0,1.0,4,4,0,27914
27914,171.0,-5.0,6.0,1.0,1.0,41.0,35.0,1.0,5,4,0,27915
27915,33.0,86.0,3.0,1.0,1.0,29.0,29.0,1.0,0,1,-1,27916
27916,117.0,161.0,2.0,1.0,1.0,50.0,39.0,0.0,-1,4,0,27917
27917,228.0,97.0,0.0,1.0,1.0,0.0,44.0,0.0,4,5,1,27918
27918,133.0,71.0,8.0,2.0,1.0,35.0,35.0,0.0,5,4,2,27919
27919,0.0,0.0,7.0,2.0,0.0,26.0,20.0,1.0,0,0,4,27920
27920,164.0,117.0,4.0,2.0,1.0,34.0,40.0,,5,4,0,27921
27921,56.0,92.0,4.0,2.0,1.0,3.0,30.0,1.0,-1,1,2,27922
27922,161.0,143.0,2.0,2.0,1.0,17.0,41.0,1.0,4,4,0,27923
27923,187.0,176.0,1.0,2.0,1.0,57.0,45.0,,4,5,1,27924
27924,192.0,166.0,1.0,2.0,1.0,11.0,45.0,1.0,4,5,1,27925
27925,-161.0,219.0,0.0,2.0,1.0,1.0,47.0,1.0,1,5,1,27926
27926,-197.0,156.0,9.0,3.0,1.0,47.0,45.0,,1,5,1,27927
27927,159.0,115.0,8.0,3.0,1.0,18.0,39.0,0.0,5,4,0,27928
27928,141.0,110.0,3.0,3.0,1.0,47.0,37.0,,4,4,0,27929
27929,-110.0,145.0,4.883233224643899,3.0,1.0,1.0,38.0,1.0,1,4,0,27930
27930,-120.0,132.0,1.0,3.0,1.0,30.0,37.0,0.0,1,4,0,27931
27931,0.0,202.0,0.0,3.0,1.0,29.0,45.0,,4,5,1,27932
27932,-128.0,151.0,11.0,4.0,1.0,0.0,39.0,0.0,1,4,0,27933
27933,117.0,138.0,10.0,4.0,1.0,9.0,38.0,0.0,4,4,0,27934
27934,0.0,74.0,9.0,4.0,1.0,2.0,20.0,0.0,0,0,4,27935
27935,-25.0,130.0,7.0,4.0,1.0,42.0,33.0,0.0,0,1,2,27936
27936,-189.0,230.0,3.0,4.0,0.0,49.0,35.0,0.0,1,5,1,27937
27937,21.0,84.0,3.0,3.0,1.0,8.0,28.0,0.0,0,1,2,27938
27938,-154.0,69.0,1.0,4.0,1.0,51.0,36.0,0.0,2,4,0,27939
27939,75.0,30.0,1.0,4.0,1.0,42.0,28.0,1.0,5,1,2,27940
27940,-174.0,23.0,1.0,4.0,1.0,13.0,37.0,0.0,2,4,0,27941
27941,-140.0,227.0,0.0,4.0,1.0,36.0,46.0,0.0,1,5,1,27942
27942,0.0,0.0,9.0,1.0,0.0,57.0,20.0,,0,0,4,27943
27943,194.0,199.0,8.0,1.0,1.0,20.0,47.0,1.0,4,5,1,27944
27944,0.0,0.0,7.0,1.0,1.0,25.0,20.0,,-1,0,4,27945
27945,0.0,0.0,7.0,1.0,1.0,1.0,20.0,1.0,0,0,4,27946
27946,148.0,138.0,2.0,1.0,1.0,57.0,40.0,1.0,4,4,0,27947
27947,0.0,0.0,1.0,1.0,1.0,57.0,20.0,1.0,0,0,4,27948
27948,-191.0,173.0,0.0,1.0,1.0,14.0,45.0,0.0,1,5,1,27949
27949,-3.0,253.0,4.0,2.0,1.0,58.0,45.0,0.0,0,5,1,27950
27950,-156.0,146.0,11.0,3.0,1.0,46.0,41.0,0.0,1,4,0,27951
27951,186.0,178.0,9.0,3.0,1.0,49.0,45.0,,4,5,1,27952
27952,0.0,0.0,9.0,3.0,1.0,9.0,20.0,1.0,0,0,4,27953
27953,0.0,102.0,7.0,3.0,1.0,52.0,30.0,0.0,0,1,2,27954
27954,0.0,0.0,3.0,3.0,1.0,11.0,20.0,0.0,0,0,4,27955
27955,-36.0,123.0,9.0,3.0,1.0,9.0,32.0,1.0,0,1,2,27956
27956,-2.0,69.0,8.0,1.0,1.0,25.0,26.0,,0,1,4,27957
27957,-145.0,5.0,5.0,1.0,1.0,4.0,35.0,0.0,2,4,2,27958
27958,0.0,0.0,3.0,1.0,1.0,22.0,20.0,1.0,0,0,4,27959
27959,89.0,74.0,0.0,1.0,1.0,51.0,40.0,,4,4,0,27960
27960,222.0,41.0,0.0,1.0,1.0,29.0,42.0,1.0,5,6,1,27961
27961,0.0,0.0,8.0,2.0,1.0,4.0,20.0,1.0,0,0,-1,27962
27962,0.0,0.0,6.0,2.0,1.0,53.0,20.0,1.0,0,0,4,27963
27963,0.0,0.0,5.0,2.0,1.0,7.0,20.0,1.0,0,0,4,27964
27964,62.0,99.0,3.0,2.0,1.0,39.0,31.0,1.0,5,1,2,27965
27965,-52.0,168.0,6.0,3.0,1.0,9.0,37.0,,0,4,0,27966
27966,0.0,0.0,5.0,3.0,1.0,48.0,20.0,0.0,0,0,4,27967
27967,0.0,0.0,5.0,3.0,1.0,21.0,35.0,,0,-1,4,27968
27968,0.0,0.0,2.0,3.0,1.0,58.0,20.0,1.0,0,0,4,27969
27969,54.0,35.0,0.0,3.0,1.0,2.0,35.0,0.0,0,1,4,27970
27970,-82.0,53.0,11.0,4.0,1.0,36.0,29.0,0.0,2,4,2,27971
27971,0.0,74.0,10.0,4.0,1.0,59.0,40.0,1.0,0,4,0,27972
27972,115.0,227.0,4.883233224643899,4.0,1.0,28.0,45.0,1.0,4,5,1,27973
27973,153.0,219.0,10.0,4.0,1.0,9.0,46.0,0.0,4,5,1,27974
27974,43.0,74.0,9.0,4.0,1.0,5.0,29.0,0.0,0,1,-1,27975
27975,-51.0,206.0,8.0,3.0,1.0,14.0,41.0,0.0,-1,4,0,27976
27976,0.0,74.0,7.0,4.0,1.0,12.0,20.0,1.0,0,0,4,27977
27977,-11.0,130.0,5.0,4.0,1.0,17.0,33.0,0.0,-1,1,2,27978
27978,-11.0,51.0,4.0,4.0,1.0,43.0,25.0,0.0,0,1,-1,27979
27979,0.0,0.0,3.0,4.0,1.0,29.0,35.0,,0,0,4,27980
27980,-130.0,123.0,0.0,4.0,1.0,57.0,37.0,1.0,1,4,0,27981
27981,0.0,0.0,11.0,3.0,1.0,16.0,35.0,1.0,0,0,4,27982
27982,0.0,207.0,9.0,1.0,1.0,10.0,47.0,1.0,1,5,-1,27983
27983,126.0,35.0,6.0,1.0,1.0,11.0,33.0,,5,4,2,27984
27984,0.0,77.0,6.0,1.0,1.0,5.0,27.0,0.0,0,1,4,27985
27985,-179.0,176.0,4.883233224643899,1.0,0.0,39.0,45.0,0.0,1,5,1,27986
27986,-5.0,18.0,4.0,1.0,1.0,34.0,21.0,0.0,0,0,4,27987
27987,0.0,82.0,3.0,1.0,1.0,31.0,28.0,1.0,0,1,2,27988
27988,0.0,0.0,1.0,1.0,1.0,50.0,35.0,0.0,0,0,4,27989
27989,85.0,138.0,0.0,3.0,1.0,28.329381850668316,35.0,1.0,4,4,0,27990
27990,18.0,189.0,0.0,1.0,1.0,29.0,38.0,0.0,0,4,0,27991
27991,0.0,773.0,0.0,1.0,1.0,0.0,97.0,0.0,3,3,3,27992
27992,95.0,115.0,9.0,2.0,1.0,13.0,34.0,,5,4,2,27993
27993,112.0,122.0,8.0,2.0,1.0,6.0,36.0,,-1,4,0,27994
27994,0.0,0.0,3.0,2.0,1.0,23.0,20.0,,0,0,4,27995
27995,-153.0,10.0,0.0,2.0,1.0,51.0,35.0,0.0,2,4,2,27996
27996,0.0,0.0,0.0,2.0,1.0,33.0,20.0,0.0,0,0,4,27997
27997,0.0,0.0,0.0,2.0,1.0,6.0,35.0,1.0,0,0,4,27998
27998,90.0,192.0,9.0,3.0,1.0,7.0,41.0,1.0,4,4,0,27999
27999,-113.0,77.0,6.0,3.0,1.0,59.0,33.0,0.0,2,4,-1,28000
28000,0.0,233.0,1.0,3.0,1.0,55.0,44.0,0.0,4,5,1,28001
28001,0.0,0.0,0.0,3.0,1.0,43.0,20.0,,0,0,4,28002
28002,0.0,0.0,0.0,3.0,1.0,6.0,20.0,1.0,0,0,4,28003
28003,0.0,0.0,9.0,4.0,1.0,57.0,20.0,,0,0,4,28004
28004,75.0,247.0,5.0,4.0,1.0,1.0,45.0,0.0,0,5,1,28005
28005,43.0,74.0,1.0,4.0,1.0,49.0,28.0,,5,1,2,28006
28006,69.0,79.0,11.0,1.0,1.0,19.0,30.0,1.0,5,1,2,28007
28007,144.0,130.0,10.0,1.0,1.0,22.0,39.0,1.0,-1,4,0,28008
28008,210.0,158.0,9.0,1.0,1.0,58.0,46.0,0.0,4,5,1,28009
28009,20.0,74.0,4.883233224643899,1.0,1.0,8.0,29.0,0.0,0,1,2,28010
28010,66.0,56.0,4.883233224643899,1.0,1.0,28.329381850668316,28.0,1.0,5,1,-1,28011
28011,210.0,140.0,7.0,1.0,1.0,11.0,45.0,0.0,4,5,1,28012
28012,130.0,153.0,6.0,1.0,1.0,45.0,40.0,0.0,4,4,0,28013
28013,0.0,0.0,3.0,1.0,1.0,10.0,20.0,0.0,0,0,4,28014
28014,34.0,74.0,10.0,2.0,1.0,51.0,28.0,,0,1,2,28015
28015,-141.0,133.0,10.0,2.0,1.0,3.0,39.0,1.0,1,4,0,28016
28016,13.0,66.0,5.0,2.0,1.0,54.0,26.0,1.0,0,1,4,28017
28017,-146.0,114.0,5.0,2.0,1.0,0.0,38.0,1.0,1,4,0,28018
28018,138.0,150.0,4.0,2.0,1.0,20.0,40.0,1.0,4,4,0,28019
28019,-41.0,95.0,3.0,3.0,1.0,29.0,30.0,0.0,0,1,2,28020
28020,-151.0,210.0,2.0,2.0,1.0,15.0,35.0,0.0,1,5,1,28021
28021,140.0,133.0,1.0,2.0,1.0,23.0,39.0,0.0,4,4,0,28022
28022,-72.0,181.0,10.0,3.0,1.0,14.0,39.0,0.0,1,4,0,28023
28023,-133.0,114.0,4.883233224643899,3.0,1.0,22.0,37.0,0.0,1,4,0,28024
28024,135.0,137.0,7.0,3.0,1.0,57.0,39.0,0.0,4,4,0,28025
28025,207.0,210.0,6.0,3.0,1.0,18.0,49.0,0.0,4,5,1,28026
28026,-36.0,87.0,2.0,3.0,1.0,28.329381850668316,29.0,0.0,0,1,2,28027
28027,-84.0,35.0,1.0,3.0,1.0,59.0,29.0,,2,4,2,28028
28028,0.0,176.0,0.0,3.0,1.0,59.0,41.0,1.0,1,4,0,28029
28029,0.0,0.0,11.0,4.0,1.0,36.0,20.0,0.0,0,0,4,28030
28030,95.0,184.0,7.0,4.0,1.0,51.0,40.0,0.0,4,4,0,28031
28031,85.0,163.0,6.0,4.0,1.0,53.0,38.0,0.0,4,4,0,28032
28032,-21.0,151.0,6.0,4.0,1.0,33.0,35.0,0.0,0,4,2,28033
28033,85.0,161.0,4.0,4.0,1.0,2.0,35.0,0.0,4,4,0,28034
28034,177.0,189.0,3.0,4.0,1.0,42.0,45.0,1.0,4,5,1,28035
28035,-100.0,74.0,3.0,4.0,1.0,0.0,45.0,1.0,1,5,1,28036
28036,-205.0,186.0,2.0,4.0,1.0,27.0,47.0,0.0,1,5,1,28037
28037,10.0,74.0,0.0,3.0,0.0,50.0,35.0,1.0,0,4,0,28038
28038,-174.0,219.0,0.0,4.0,1.0,31.0,35.0,0.0,1,5,1,28039
28039,-117.0,187.0,11.0,1.0,0.0,28.0,42.0,0.0,1,4,0,28040
28040,0.0,0.0,11.0,1.0,1.0,19.0,20.0,0.0,0,0,4,28041
28041,0.0,0.0,10.0,1.0,1.0,12.0,20.0,,0,0,4,28042
28042,0.0,0.0,8.0,1.0,1.0,45.0,20.0,,0,0,4,28043
28043,-158.0,181.0,3.0,1.0,1.0,40.0,44.0,0.0,-1,5,1,28044
28044,0.0,201.0,0.0,1.0,1.0,34.0,47.0,0.0,1,5,1,28045
28045,98.0,352.0,0.0,1.0,1.0,0.0,56.0,0.0,0,5,1,28046
28046,75.0,192.0,9.0,2.0,1.0,29.0,40.0,0.0,4,4,0,28047
28047,-146.0,209.0,7.0,2.0,1.0,22.0,45.0,0.0,1,5,1,28048
28048,141.0,40.0,4.0,2.0,1.0,17.0,34.0,1.0,5,4,2,28049
28049,-153.0,40.0,11.0,3.0,1.0,21.0,35.0,0.0,2,4,2,28050
28050,95.0,179.0,11.0,3.0,1.0,2.0,40.0,0.0,4,4,0,28051
28051,0.0,-24.0,7.0,3.0,1.0,58.0,39.0,1.0,5,4,0,28052
28052,87.0,173.0,7.0,3.0,1.0,29.0,35.0,0.0,4,4,0,28053
28053,-11.0,138.0,6.0,3.0,1.0,45.0,33.0,1.0,0,1,2,28054
28054,-138.0,130.0,5.0,3.0,1.0,18.0,38.0,,1,4,0,28055
28055,161.0,15.0,11.0,4.0,1.0,36.0,36.0,0.0,5,4,0,28056
28056,192.0,-19.0,10.0,4.0,1.0,54.0,39.0,0.0,5,4,0,28057
28057,-89.0,127.0,10.0,4.0,1.0,14.0,35.0,0.0,2,4,2,28058
28058,28.0,59.0,9.0,4.0,1.0,39.0,26.0,0.0,0,1,4,28059
28059,159.0,204.0,7.0,3.0,1.0,56.0,45.0,1.0,4,5,1,28060
28060,0.0,0.0,7.0,4.0,1.0,16.0,20.0,,0,0,4,28061
28061,0.0,183.0,4.0,4.0,0.0,59.0,40.0,0.0,4,4,0,28062
28062,-133.0,133.0,4.0,4.0,1.0,3.0,38.0,,1,4,0,28063
28063,0.0,0.0,2.0,4.0,1.0,37.0,20.0,1.0,0,-1,4,28064
28064,-25.0,130.0,1.0,4.0,1.0,44.0,33.0,0.0,0,1,2,28065
28065,0.0,74.0,9.0,1.0,1.0,45.0,20.0,0.0,-1,0,-1,28066
28066,-8.0,199.0,8.0,1.0,1.0,28.329381850668316,39.0,0.0,0,4,0,28067
28067,-97.0,104.0,8.0,1.0,1.0,29.0,34.0,1.0,2,4,2,28068
28068,79.0,176.0,8.0,1.0,1.0,5.0,39.0,1.0,4,4,0,28069
28069,115.0,161.0,4.0,1.0,1.0,28.0,39.0,1.0,4,4,0,28070
28070,0.0,0.0,3.0,1.0,1.0,40.0,20.0,1.0,0,0,4,28071
28071,0.0,0.0,3.0,1.0,1.0,25.0,20.0,1.0,0,0,4,28072
28072,0.0,0.0,2.0,1.0,1.0,16.0,20.0,1.0,0,0,4,28073
28073,-112.0,158.0,0.0,1.0,0.0,45.0,39.0,1.0,1,4,0,28074
28074,0.0,209.0,0.0,1.0,1.0,26.0,45.0,1.0,1,5,1,28075
28075,110.0,146.0,7.0,2.0,1.0,47.0,38.0,1.0,4,4,0,28076
28076,87.0,240.0,5.0,2.0,1.0,56.0,45.0,,4,5,1,28077
28077,144.0,196.0,2.0,2.0,1.0,28.329381850668316,44.0,0.0,4,5,1,28078
28078,0.0,0.0,1.0,2.0,1.0,24.0,20.0,0.0,0,0,4,28079
28079,0.0,237.0,0.0,2.0,1.0,38.0,45.0,0.0,1,5,1,28080
28080,-2.0,242.0,9.0,3.0,1.0,41.0,44.0,1.0,0,5,1,28081
28081,-123.0,74.0,8.0,3.0,1.0,5.0,33.0,0.0,2,4,2,28082
28082,158.0,201.0,7.0,3.0,1.0,1.0,45.0,0.0,4,5,1,28083
28083,85.0,207.0,2.0,3.0,1.0,11.0,35.0,0.0,4,4,0,28084
28084,0.0,0.0,1.0,3.0,1.0,0.0,20.0,1.0,0,0,4,28085
28085,0.0,0.0,6.0,4.0,1.0,41.0,20.0,1.0,0,0,4,28086
28086,121.0,230.0,6.0,4.0,1.0,9.0,45.0,0.0,4,5,1,28087
28087,169.0,186.0,5.0,4.0,1.0,21.0,45.0,1.0,4,5,1,28088
28088,-118.0,40.0,4.0,4.0,1.0,33.0,32.0,,2,4,2,28089
28089,0.0,0.0,3.0,4.0,1.0,43.0,20.0,,0,0,4,28090
28090,146.0,238.0,4.883233224643899,4.0,1.0,48.0,47.0,1.0,4,5,1,28091
28091,0.0,0.0,2.0,4.0,1.0,22.0,20.0,1.0,0,0,4,28092
28092,186.0,168.0,8.0,1.0,1.0,17.0,35.0,,4,5,1,28093
28093,0.0,0.0,5.0,1.0,1.0,35.0,20.0,1.0,0,0,4,28094
28094,5.0,263.0,3.0,1.0,1.0,59.0,46.0,,0,5,1,28095
28095,6.0,107.0,2.0,1.0,1.0,22.0,30.0,,0,1,2,28096
28096,-2.0,63.0,2.0,1.0,0.0,21.0,26.0,0.0,0,1,4,28097
28097,0.0,0.0,4.0,2.0,1.0,56.0,20.0,,0,0,4,28098
28098,8.0,63.0,3.0,2.0,0.0,48.0,26.0,,0,1,4,28099
28099,167.0,201.0,1.0,2.0,1.0,21.0,46.0,0.0,4,5,1,28100
28100,-44.0,160.0,11.0,3.0,1.0,41.0,36.0,1.0,-1,4,0,28101
28101,172.0,155.0,11.0,3.0,1.0,6.0,43.0,1.0,4,4,0,28102
28102,169.0,74.0,10.0,3.0,1.0,29.0,36.0,0.0,5,4,0,28103
28103,103.0,201.0,9.0,3.0,1.0,20.0,42.0,1.0,4,4,0,28104
